Matricule;Annee;Mois;Code;Libelle;Type;Montant;indic_astr;indic_IHTS
012065;2013;4;4075;IND ASTR NUIT SEM FRACTIONNEE;R;24,24;TRUE;FALSE
012074;2010;3;1900;HEURES SUPPL.  = 14 H;R;153,81;FALSE;TRUE
012074;2010;3;1930;HEURES SUPPL. DE NUIT;R;102,51;FALSE;TRUE
012074;2010;3;401B;INDEMNITES D ASTREINTES            M.S;R;34,86;TRUE;FALSE
012074;2010;3;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012074;2010;3;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012074;2011;2;1900;HEURES SUPPL.  = 14 H;R;36,1;FALSE;TRUE
012074;2011;2;1920;HEURES SUPPL. DIMANCHE JF;R;30,08;FALSE;TRUE
012074;2011;2;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012074;2011;2;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012074;2011;3;1900;HEURES SUPPL.  = 14 H;R;72,2;FALSE;TRUE
012074;2011;3;1930;HEURES SUPPL. DE NUIT;R;36,1;FALSE;TRUE
012074;2011;3;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012074;2011;3;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012074;2012;2;1900;HEURES SUPPL.  = 14 H;R;55,65;FALSE;TRUE
012074;2012;2;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012074;2012;3;1900;HEURES SUPPL.  = 14 H;R;55,65;FALSE;TRUE
012074;2012;3;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012074;2012;4;1900;HEURES SUPPL.  = 14 H;R;27,83;FALSE;TRUE
012074;2012;4;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012074;2012;12;1900;HEURES SUPPL.  = 14 H;R;241,15;FALSE;TRUE
012074;2012;12;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012074;2012;12;4040;IND. ASTREINTE SEM. FIL TECH.;R;74,74;TRUE;FALSE
012074;2013;1;1900;HEURES SUPPL.  = 14 H;R;74,2;FALSE;TRUE
012074;2013;1;4040;IND. ASTREINTE SEM. FIL TECH.;R;74,74;TRUE;FALSE
012074;2013;2;1900;HEURES SUPPL.  = 14 H;R;9,28;FALSE;TRUE
012074;2013;2;1900;HEURES SUPPL.  = 14 H;R;259,7;FALSE;TRUE
012074;2013;2;1930;HEURES SUPPL. DE NUIT;R;185,45;FALSE;TRUE
012074;2013;2;4040;IND. ASTREINTE SEM. FIL TECH.;R;74,74;TRUE;FALSE
012074;2013;3;1900;HEURES SUPPL.  = 14 H;R;129,85;FALSE;TRUE
012074;2013;3;4040;IND. ASTREINTE SEM. FIL TECH.;R;74,74;TRUE;FALSE
012076;2012;3;1900;HEURES SUPPL.  = 14 H;R;152,82;FALSE;TRUE
012076;2012;3;1930;HEURES SUPPL. DE NUIT;R;220,74;FALSE;TRUE
012076;2012;3;4040;IND. ASTREINTE SEM. FIL TECH.;R;224,22;TRUE;FALSE
012076;2012;3;4075;IND ASTR NUIT SEM FRACTIONNEE;R;48,48;TRUE;FALSE
012076;2013;2;1900;HEURES SUPPL.  = 14 H;R;84,9;FALSE;TRUE
012076;2013;2;1930;HEURES SUPPL. DE NUIT;R;67,92;FALSE;TRUE
012076;2013;2;4070;IND. ASTREINTE JOUR SAMEDI;R;52,28;TRUE;FALSE
012076;2013;2;4090;INDEMNITE D ASTREINTE WEEK-END;R;163,92;TRUE;FALSE
012077;2009;2;1900;HEURES SUPPL.  = 14 H;R;139,56;FALSE;TRUE
012077;2009;2;1920;HEURES SUPPL. DIMANCHE JF;R;94,32;FALSE;TRUE
012077;2009;2;1930;HEURES SUPPL. DE NUIT;R;75,45;FALSE;TRUE
012077;2009;2;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012077;2009;2;4050;IND. ASTREINTE NUIT SEMAINE;R;40,2;TRUE;FALSE
012077;2009;2;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012077;2009;4;1900;HEURES SUPPL.  = 14 H;R;15,41;FALSE;TRUE
012077;2009;4;1920;HEURES SUPPL. DIMANCHE JF;R;21,98;FALSE;TRUE
012077;2009;4;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012077;2009;4;4050;IND. ASTREINTE NUIT SEMAINE;R;40,2;TRUE;FALSE
012077;2009;4;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012077;2009;6;1900;HEURES SUPPL.  = 14 H;R;46,23;FALSE;TRUE
012077;2009;6;1920;HEURES SUPPL. DIMANCHE JF;R;10,99;FALSE;TRUE
012077;2009;6;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012077;2009;6;4050;IND. ASTREINTE NUIT SEMAINE;R;30,15;TRUE;FALSE
012077;2009;6;4080;INDEMNITE D ASTREINTE JOURNEE DIM FERIE;R;43,38;TRUE;FALSE
012077;2009;6;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012077;2009;8;1900;HEURES SUPPL.  = 14 H;R;7,74;FALSE;TRUE
012077;2009;8;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012077;2009;8;4050;IND. ASTREINTE NUIT SEMAINE;R;40,2;TRUE;FALSE
012077;2009;8;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012077;2009;11;1900;HEURES SUPPL.  = 14 H;R;31,06;FALSE;TRUE
012077;2009;11;1930;HEURES SUPPL. DE NUIT;R;13,3;FALSE;TRUE
012077;2009;11;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012077;2009;11;4050;IND. ASTREINTE NUIT SEMAINE;R;40,2;TRUE;FALSE
012077;2009;11;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012077;2010;5;1900;HEURES SUPPL.  = 14 H;R;31,06;FALSE;TRUE
012077;2010;5;1920;HEURES SUPPL. DIMANCHE JF;R;51,76;FALSE;TRUE
012077;2010;5;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012077;2010;5;4050;IND. ASTREINTE NUIT SEMAINE;R;30,15;TRUE;FALSE
012077;2010;5;4080;INDEMNITE D ASTREINTE JOURNEE DIM FERIE;R;43,38;TRUE;FALSE
012077;2010;5;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012077;2010;7;1900;HEURES SUPPL.  = 14 H;R;31,06;FALSE;TRUE
012077;2010;7;1930;HEURES SUPPL. DE NUIT;R;15,53;FALSE;TRUE
012077;2010;7;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012077;2010;7;4050;IND. ASTREINTE NUIT SEMAINE;R;30,15;TRUE;FALSE
012077;2010;7;4080;INDEMNITE D ASTREINTE JOURNEE DIM FERIE;R;43,38;TRUE;FALSE
012077;2010;7;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012077;2010;8;1900;HEURES SUPPL.  = 14 H;R;31,22;FALSE;TRUE
012077;2010;8;1920;HEURES SUPPL. DIMANCHE JF;R;13,01;FALSE;TRUE
012077;2010;8;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012077;2010;8;4050;IND. ASTREINTE NUIT SEMAINE;R;30,15;TRUE;FALSE
012077;2010;8;4080;INDEMNITE D ASTREINTE JOURNEE DIM FERIE;R;43,38;TRUE;FALSE
012077;2010;8;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012077;2011;2;1900;HEURES SUPPL.  = 14 H;R;101,47;FALSE;TRUE
012077;2011;2;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012077;2011;2;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012077;2011;4;1900;HEURES SUPPL.  = 14 H;R;7,81;FALSE;TRUE
012077;2011;4;1920;HEURES SUPPL. DIMANCHE JF;R;39,02;FALSE;TRUE
012077;2011;4;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012077;2011;4;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012077;2011;8;1900;HEURES SUPPL.  = 14 H;R;109,27;FALSE;TRUE
012077;2011;8;1920;HEURES SUPPL. DIMANCHE JF;R;286,11;FALSE;TRUE
012077;2011;8;401B;INDEMNITES D ASTREINTES            M.S;R;-17,43;TRUE;FALSE
012077;2011;9;1900;HEURES SUPPL.  = 14 H;R;7,81;FALSE;TRUE
012077;2011;9;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012077;2011;9;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012077;2012;3;1900;HEURES SUPPL.  = 14 H;R;23,42;FALSE;TRUE
012077;2012;3;1930;HEURES SUPPL. DE NUIT;R;93,66;FALSE;TRUE
012077;2012;3;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012077;2012;3;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012077;2012;3;4070;IND. ASTREINTE JOUR SAMEDI;R;52,28;TRUE;FALSE
012077;2012;3;4075;IND ASTR NUIT SEM FRACTIONNEE;R;-40,16;TRUE;FALSE
012077;2012;3;4075;IND ASTR NUIT SEM FRACTIONNEE;R;60,6;TRUE;FALSE
012077;2012;3;4090;INDEMNITE D ASTREINTE WEEK-END;R;163,92;TRUE;FALSE
012081;2013;3;1900;HEURES SUPPL.  = 14 H;R;169,8;FALSE;TRUE
012081;2013;3;1920;HEURES SUPPL. DIMANCHE JF;R;254,7;FALSE;TRUE
012081;2013;3;1930;HEURES SUPPL. DE NUIT;R;101,88;FALSE;TRUE
012081;2013;3;4050;IND. ASTREINTE NUIT SEMAINE;R;45,23;TRUE;FALSE
012081;2013;3;4090;INDEMNITE D ASTREINTE WEEK-END;R;163,92;TRUE;FALSE
012081;2013;4;1900;HEURES SUPPL.  = 14 H;R;93,39;FALSE;TRUE
012081;2013;4;4075;IND ASTR NUIT SEM FRACTIONNEE;R;36,36;TRUE;FALSE
012107;2009;2;1900;HEURES SUPPL.  = 14 H;R;134,9;FALSE;TRUE
012107;2009;2;1920;HEURES SUPPL. DIMANCHE JF;R;60,78;FALSE;TRUE
012107;2009;2;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2009;2;4050;IND. ASTREINTE NUIT SEMAINE;R;30,15;TRUE;FALSE
012107;2009;2;4080;INDEMNITE D ASTREINTE JOURNEE DIM FERIE;R;43,38;TRUE;FALSE
012107;2009;2;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012107;2009;3;1900;HEURES SUPPL.  = 14 H;R;63,9;FALSE;TRUE
012107;2009;3;1930;HEURES SUPPL. DE NUIT;R;36,47;FALSE;TRUE
012107;2009;3;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2009;3;4050;IND. ASTREINTE NUIT SEMAINE;R;40,2;TRUE;FALSE
012107;2009;3;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012107;2009;5;1900;HEURES SUPPL.  = 14 H;R;42,6;FALSE;TRUE
012107;2009;5;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2009;5;4050;IND. ASTREINTE NUIT SEMAINE;R;40,2;TRUE;FALSE
012107;2009;5;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012107;2009;7;1900;HEURES SUPPL.  = 14 H;R;28,4;FALSE;TRUE
012107;2009;7;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2009;7;4050;IND. ASTREINTE NUIT SEMAINE;R;40,2;TRUE;FALSE
012107;2009;7;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012107;2009;9;1900;HEURES SUPPL.  = 14 H;R;49,95;FALSE;TRUE
012107;2009;9;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2009;9;4050;IND. ASTREINTE NUIT SEMAINE;R;40,2;TRUE;FALSE
012107;2009;9;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012107;2009;12;1900;HEURES SUPPL.  = 14 H;R;93,08;FALSE;TRUE
012107;2009;12;1930;HEURES SUPPL. DE NUIT;R;49,02;FALSE;TRUE
012107;2009;12;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2009;12;4050;IND. ASTREINTE NUIT SEMAINE;R;40,2;TRUE;FALSE
012107;2009;12;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012107;2010;2;1900;HEURES SUPPL.  = 14 H;R;193,32;FALSE;TRUE
012107;2010;2;1930;HEURES SUPPL. DE NUIT;R;200,41;FALSE;TRUE
012107;2010;2;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2010;2;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012107;2010;4;1900;HEURES SUPPL.  = 14 H;R;21,48;FALSE;TRUE
012107;2010;4;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2010;4;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012107;2010;6;1900;HEURES SUPPL.  = 14 H;R;21,48;FALSE;TRUE
012107;2010;6;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2010;6;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012107;2010;9;1900;HEURES SUPPL.  = 14 H;R;71,95;FALSE;TRUE
012107;2010;9;1900;HEURES SUPPL.  = 14 H;R;201,46;FALSE;TRUE
012107;2010;9;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2010;9;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012107;2010;11;1900;HEURES SUPPL.  = 14 H;R;79,15;FALSE;TRUE
012107;2010;11;1920;HEURES SUPPL. DIMANCHE JF;R;47,96;FALSE;TRUE
012107;2010;11;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2010;11;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012107;2010;12;1900;HEURES SUPPL.  = 14 H;R;82,74;FALSE;TRUE
012107;2010;12;1920;HEURES SUPPL. DIMANCHE JF;R;6;FALSE;TRUE
012107;2010;12;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2010;12;4050;IND. ASTREINTE NUIT SEMAINE;R;30,15;TRUE;FALSE
012107;2010;12;4080;INDEMNITE D ASTREINTE JOURNEE DIM FERIE;R;43,38;TRUE;FALSE
012107;2010;12;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012107;2011;3;1900;HEURES SUPPL.  = 14 H;R;21,59;FALSE;TRUE
012107;2011;3;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2011;3;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012107;2011;5;1900;HEURES SUPPL.  = 14 H;R;28,78;FALSE;TRUE
012107;2011;5;1920;HEURES SUPPL. DIMANCHE JF;R;71,94;FALSE;TRUE
012107;2011;5;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2011;5;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012107;2011;6;1900;HEURES SUPPL.  = 14 H;R;93,54;FALSE;TRUE
012107;2011;6;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2011;6;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012107;2011;8;1900;HEURES SUPPL.  = 14 H;R;122,32;FALSE;TRUE
012107;2011;8;1920;HEURES SUPPL. DIMANCHE JF;R;299,75;FALSE;TRUE
012107;2011;8;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2011;8;4050;IND. ASTREINTE NUIT SEMAINE;R;30,15;TRUE;FALSE
012107;2011;8;4080;INDEMNITE D ASTREINTE JOURNEE DIM FERIE;R;43,38;TRUE;FALSE
012107;2011;8;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012107;2011;9;1900;HEURES SUPPL.  = 14 H;R;64,76;FALSE;TRUE
012107;2011;9;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2011;9;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012107;2011;11;1900;HEURES SUPPL.  = 14 H;R;43,17;FALSE;TRUE
012107;2011;11;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2011;11;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012107;2011;12;1900;HEURES SUPPL.  = 14 H;R;165,49;FALSE;TRUE
012107;2011;12;1920;HEURES SUPPL. DIMANCHE JF;R;71,94;FALSE;TRUE
012107;2011;12;1930;HEURES SUPPL. DE NUIT;R;14,39;FALSE;TRUE
012107;2011;12;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2011;12;4050;IND. ASTREINTE NUIT SEMAINE;R;30,15;TRUE;FALSE
012107;2011;12;4080;INDEMNITE D ASTREINTE JOURNEE DIM FERIE;R;43,38;TRUE;FALSE
012107;2011;12;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012107;2012;2;1900;HEURES SUPPL.  = 14 H;R;37,6;FALSE;TRUE
012107;2012;2;1920;HEURES SUPPL. DIMANCHE JF;R;62,65;FALSE;TRUE
012107;2012;2;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2012;2;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012107;2012;2;4050;IND. ASTREINTE NUIT SEMAINE;R;30,15;TRUE;FALSE
012107;2012;3;1900;HEURES SUPPL.  = 14 H;R;157,92;FALSE;TRUE
012107;2012;3;1930;HEURES SUPPL. DE NUIT;R;60,14;FALSE;TRUE
012107;2012;3;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2012;3;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012107;2012;3;4075;IND ASTR NUIT SEM FRACTIONNEE;R;24,24;TRUE;FALSE
012107;2012;4;1900;HEURES SUPPL.  = 14 H;R;15,04;FALSE;TRUE
012107;2012;4;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2012;4;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012107;2012;6;1900;HEURES SUPPL.  = 14 H;R;82,72;FALSE;TRUE
012107;2012;6;1930;HEURES SUPPL. DE NUIT;R;30,07;FALSE;TRUE
012107;2012;6;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2012;6;4050;IND. ASTREINTE NUIT SEMAINE;R;30,15;TRUE;FALSE
012107;2012;6;4080;INDEMNITE D ASTREINTE JOURNEE DIM FERIE;R;43,38;TRUE;FALSE
012107;2012;6;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012107;2012;7;1900;HEURES SUPPL.  = 14 H;R;15,04;FALSE;TRUE
012107;2012;7;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2012;7;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012107;2012;12;1900;HEURES SUPPL.  = 14 H;R;105,28;FALSE;TRUE
012107;2012;12;1930;HEURES SUPPL. DE NUIT;R;30,07;FALSE;TRUE
012107;2012;12;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2012;12;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012107;2013;1;1900;HEURES SUPPL.  = 14 H;R;15,04;FALSE;TRUE
012107;2013;1;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2013;1;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012107;2013;1;4070;IND. ASTREINTE JOUR SAMEDI;R;52,28;TRUE;FALSE
012107;2013;1;4075;IND ASTR NUIT SEM FRACTIONNEE;R;12,12;TRUE;FALSE
012107;2013;5;1900;HEURES SUPPL.  = 14 H;R;75,2;FALSE;TRUE
012107;2013;5;401B;INDEMNITES D ASTREINTES            M.S;R;34,86;TRUE;FALSE
012107;2013;5;4040;IND. ASTREINTE SEM. FIL TECH.;R;298,96;TRUE;FALSE
012107;2013;6;1900;HEURES SUPPL.  = 14 H;R;75,2;FALSE;TRUE
012107;2013;6;1920;HEURES SUPPL. DIMANCHE JF;R;62,65;FALSE;TRUE
012107;2013;6;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2013;6;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012107;2013;8;1920;HEURES SUPPL. DIMANCHE JF;R;75,18;FALSE;TRUE
012107;2013;8;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2013;8;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012107;2013;11;1900;HEURES SUPPL.  = 14 H;R;60,16;FALSE;TRUE
012107;2013;11;1930;HEURES SUPPL. DE NUIT;R;30,07;FALSE;TRUE
012107;2013;11;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012107;2013;11;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012121;2012;3;1900;HEURES SUPPL.  = 14 H;R;93,66;FALSE;TRUE
012121;2012;3;1930;HEURES SUPPL. DE NUIT;R;124,88;FALSE;TRUE
012121;2012;3;4050;IND. ASTREINTE NUIT SEMAINE;R;30,15;TRUE;FALSE
012121;2012;3;4075;IND ASTR NUIT SEM FRACTIONNEE;R;36,36;TRUE;FALSE
012121;2013;2;1900;HEURES SUPPL.  = 14 H;R;172,73;FALSE;TRUE
012121;2013;2;1930;HEURES SUPPL. DE NUIT;R;230,3;FALSE;TRUE
012121;2013;2;4050;IND. ASTREINTE NUIT SEMAINE;R;30,15;TRUE;FALSE
012121;2013;2;4090;INDEMNITE D ASTREINTE WEEK-END;R;327,84;TRUE;FALSE
012121;2013;3;1900;HEURES SUPPL.  = 14 H;R;65,8;FALSE;TRUE
012121;2013;3;1920;HEURES SUPPL. DIMANCHE JF;R;54,82;FALSE;TRUE
012121;2013;3;4050;IND. ASTREINTE NUIT SEMAINE;R;60,3;TRUE;FALSE
012121;2013;4;1900;HEURES SUPPL.  = 14 H;R;98,7;FALSE;TRUE
012121;2013;4;4075;IND ASTR NUIT SEM FRACTIONNEE;R;36,36;TRUE;FALSE
012156;2009;2;1920;HEURES SUPPL. DIMANCHE JF;R;28,22;FALSE;TRUE
012156;2009;2;1930;HEURES SUPPL. DE NUIT;R;22,57;FALSE;TRUE
012156;2009;2;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012156;2009;2;4050;IND. ASTREINTE NUIT SEMAINE;R;40,2;TRUE;FALSE
012156;2009;2;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012156;2009;3;1920;HEURES SUPPL. DIMANCHE JF;R;56,43;FALSE;TRUE
012156;2009;3;1930;HEURES SUPPL. DE NUIT;R;33,86;FALSE;TRUE
012156;2009;3;401B;INDEMNITES D ASTREINTES            M.S;R;34,86;TRUE;FALSE
012156;2009;3;4050;IND. ASTREINTE NUIT SEMAINE;R;80,4;TRUE;FALSE
012156;2009;3;4090;INDEMNITE D ASTREINTE WEEK-END;R;218,56;TRUE;FALSE
012156;2009;7;1920;HEURES SUPPL. DIMANCHE JF;R;65,84;FALSE;TRUE
012156;2009;7;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012156;2009;7;4050;IND. ASTREINTE NUIT SEMAINE;R;40,2;TRUE;FALSE
012156;2009;7;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012156;2009;9;1900;HEURES SUPPL.  = 14 H;R;178,88;FALSE;TRUE
012156;2009;9;1920;HEURES SUPPL. DIMANCHE JF;R;103,95;FALSE;TRUE
012156;2009;9;1930;HEURES SUPPL. DE NUIT;R;68,04;FALSE;TRUE
012156;2009;9;401B;INDEMNITES D ASTREINTES            M.S;R;34,86;TRUE;FALSE
012156;2009;9;4050;IND. ASTREINTE NUIT SEMAINE;R;80,4;TRUE;FALSE
012156;2009;9;4090;INDEMNITE D ASTREINTE WEEK-END;R;218,56;TRUE;FALSE
012156;2012;3;1900;HEURES SUPPL.  = 14 H;R;13,81;FALSE;TRUE
012156;2012;3;4075;IND ASTR NUIT SEM FRACTIONNEE;R;24,24;TRUE;FALSE
012156;2012;3;4090;INDEMNITE D ASTREINTE WEEK-END;R;163,92;TRUE;FALSE
012156;2013;2;1900;HEURES SUPPL.  = 14 H;R;67,68;FALSE;TRUE
012156;2013;2;4050;IND. ASTREINTE NUIT SEMAINE;R;15,08;TRUE;FALSE
012156;2013;2;4090;INDEMNITE D ASTREINTE WEEK-END;R;163,92;TRUE;FALSE
012156;2013;3;1900;HEURES SUPPL.  = 14 H;R;30,08;FALSE;TRUE
012156;2013;3;1920;HEURES SUPPL. DIMANCHE JF;R;100,24;FALSE;TRUE
012156;2013;3;1930;HEURES SUPPL. DE NUIT;R;60,14;FALSE;TRUE
012156;2013;3;4050;IND. ASTREINTE NUIT SEMAINE;R;15,08;TRUE;FALSE
012160;2009;4;1900;HEURES SUPPL.  = 14 H;R;85,67;FALSE;TRUE
012160;2009;4;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012160;2009;4;4050;IND. ASTREINTE NUIT SEMAINE;R;40,2;TRUE;FALSE
012160;2009;4;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012160;2009;6;1900;HEURES SUPPL.  = 14 H;R;138,39;FALSE;TRUE
012160;2009;6;1920;HEURES SUPPL. DIMANCHE JF;R;235,13;FALSE;TRUE
012160;2009;6;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012160;2009;6;4050;IND. ASTREINTE NUIT SEMAINE;R;40,2;TRUE;FALSE
012160;2009;6;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012160;2009;7;1900;HEURES SUPPL.  = 14 H;R;46,13;FALSE;TRUE
012160;2009;7;1920;HEURES SUPPL. DIMANCHE JF;R;84,65;FALSE;TRUE
012160;2009;7;1930;HEURES SUPPL. DE NUIT;R;45,14;FALSE;TRUE
012160;2009;7;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012160;2009;7;4050;IND. ASTREINTE NUIT SEMAINE;R;40,2;TRUE;FALSE
012160;2009;7;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012160;2009;9;1900;HEURES SUPPL.  = 14 H;R;39,75;FALSE;TRUE
012160;2009;9;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
